qid,query,docno,docid,score,rank
258062,how long does it take to remove wisdom tooth,8311086,8311086,0.9000288,90
258062,how long does it take to remove wisdom tooth,5810937,5810937,0.8999714,91
258062,how long does it take to remove wisdom tooth,4211513,4211513,0.89990216,92
258062,how long does it take to remove wisdom tooth,5385089,5385089,0.89985687,93
258062,how long does it take to remove wisdom tooth,4159344,4159344,0.8997482,94
258062,how long does it take to remove wisdom tooth,8330401,8330401,0.89973795,95
258062,how long does it take to remove wisdom tooth,2940183,2940183,0.89970005,96
258062,how long does it take to remove wisdom tooth,2940184,2940184,0.89927304,97
258062,how long does it take to remove wisdom tooth,6084337,6084337,0.89913976,98
258062,how long does it take to remove wisdom tooth,2009235,2009235,0.8991145,99
258062,how long does it take to remove wisdom tooth,5810936,5810936,0.8990081,100
258062,how long does it take to remove wisdom tooth,273142,273142,0.89891577,101
258062,how long does it take to remove wisdom tooth,2198609,2198609,0.8988401,102
258062,how long does it take to remove wisdom tooth,7960270,7960270,0.89840215,103
258062,how long does it take to remove wisdom tooth,8590292,8590292,0.89824927,104
258062,how long does it take to remove wisdom tooth,387595,387595,0.89814633,105
258062,how long does it take to remove wisdom tooth,8464766,8464766,0.89805114,106
258062,how long does it take to remove wisdom tooth,4074134,4074134,0.89785427,107
258062,how long does it take to remove wisdom tooth,8464763,8464763,0.8978482,108
258062,how long does it take to remove wisdom tooth,4159142,4159142,0.89778566,109
258062,how long does it take to remove wisdom tooth,6347133,6347133,0.897718,110
258062,how long does it take to remove wisdom tooth,63216,63216,0.8972368,111
258062,how long does it take to remove wisdom tooth,3822856,3822856,0.89722747,112
258062,how long does it take to remove wisdom tooth,6650606,6650606,0.8971226,113
258062,how long does it take to remove wisdom tooth,2707010,2707010,0.89711815,114
258062,how long does it take to remove wisdom tooth,6084339,6084339,0.89704394,115
258062,how long does it take to remove wisdom tooth,3639770,3639770,0.89684916,116
258062,how long does it take to remove wisdom tooth,2940180,2940180,0.8966713,117
258062,how long does it take to remove wisdom tooth,7067422,7067422,0.89641774,118
258062,how long does it take to remove wisdom tooth,3653865,3653865,0.89626753,119
324585,how much money do motivational speakers make,8290314,8290314,0.93263215,0
324585,how much money do motivational speakers make,405281,405281,0.92558783,1
324585,how much money do motivational speakers make,8290309,8290309,0.9237093,2
324585,how much money do motivational speakers make,8500123,8500123,0.9064356,3
324585,how much money do motivational speakers make,8310499,8310499,0.9057865,4
324585,how much money do motivational speakers make,1536988,1536988,0.90503764,5
324585,how much money do motivational speakers make,405277,405277,0.90382046,6
324585,how much money do motivational speakers make,8500121,8500121,0.899439,7
324585,how much money do motivational speakers make,8310502,8310502,0.8951775,8
324585,how much money do motivational speakers make,1536990,1536990,0.8945372,9
324585,how much money do motivational speakers make,1536995,1536995,0.8942261,10
324585,how much money do motivational speakers make,8310498,8310498,0.8927634,11
324585,how much money do motivational speakers make,2259938,2259938,0.8753146,12
324585,how much money do motivational speakers make,8290310,8290310,0.87294275,13
324585,how much money do motivational speakers make,8310496,8310496,0.8699376,14
324585,how much money do motivational speakers make,8480207,8480207,0.8654964,15
324585,how much money do motivational speakers make,8290306,8290306,0.86480457,16
324585,how much money do motivational speakers make,1536997,1536997,0.8646203,17
324585,how much money do motivational speakers make,7941129,7941129,0.8640815,18
324585,how much money do motivational speakers make,7941125,7941125,0.86284584,19
324585,how much money do motivational speakers make,8500120,8500120,0.86184144,20
324585,how much money do motivational speakers make,8310503,8310503,0.8596527,21
324585,how much money do motivational speakers make,5525879,5525879,0.85861176,22
324585,how much money do motivational speakers make,405282,405282,0.85633224,23
324585,how much money do motivational speakers make,8290312,8290312,0.8562824,24
324585,how much money do motivational speakers make,6480422,6480422,0.85325295,25
324585,how much money do motivational speakers make,6480421,6480421,0.85235256,26
324585,how much money do motivational speakers make,6480417,6480417,0.85174465,27
324585,how much money do motivational speakers make,1908328,1908328,0.8515297,28
324585,how much money do motivational speakers make,8290308,8290308,0.8499292,29
324585,how much money do motivational speakers make,1908323,1908323,0.84952027,30
324585,how much money do motivational speakers make,1908321,1908321,0.8495083,31
324585,how much money do motivational speakers make,6836748,6836748,0.84922075,32
324585,how much money do motivational speakers make,1641344,1641344,0.84819406,33
324585,how much money do motivational speakers make,6961645,6961645,0.8480733,34
324585,how much money do motivational speakers make,6170175,6170175,0.84789544,35
324585,how much money do motivational speakers make,6480425,6480425,0.84775364,36
324585,how much money do motivational speakers make,6836750,6836750,0.8476395,37
324585,how much money do motivational speakers make,6836749,6836749,0.84738475,38
324585,how much money do motivational speakers make,6126016,6126016,0.847069,39
324585,how much money do motivational speakers make,6126018,6126018,0.8470406,40
324585,how much money do motivational speakers make,7941127,7941127,0.8462745,41
324585,how much money do motivational speakers make,1908329,1908329,0.8462421,42
324585,how much money do motivational speakers make,6961642,6961642,0.8457768,43
324585,how much money do motivational speakers make,1536993,1536993,0.8455671,44
324585,how much money do motivational speakers make,6126019,6126019,0.84546083,45
324585,how much money do motivational speakers make,7386634,7386634,0.8446783,46
324585,how much money do motivational speakers make,6900492,6900492,0.8440269,47
324585,how much money do motivational speakers make,7884824,7884824,0.8438464,48
324585,how much money do motivational speakers make,7884826,7884826,0.84368384,49
324585,how much money do motivational speakers make,8500124,8500124,0.8430184,50
324585,how much money do motivational speakers make,6961644,6961644,0.84258,51
324585,how much money do motivational speakers make,4765769,4765769,0.84240973,52
324585,how much money do motivational speakers make,1863698,1863698,0.841352,53
324585,how much money do motivational speakers make,6126015,6126015,0.84134686,54
324585,how much money do motivational speakers make,6961643,6961643,0.8406127,55
324585,how much money do motivational speakers make,6480420,6480420,0.8397969,56
324585,how much money do motivational speakers make,5089018,5089018,0.8397157,57
324585,how much money do motivational speakers make,7363141,7363141,0.8391854,58
324585,how much money do motivational speakers make,6170174,6170174,0.8390722,59
324585,how much money do motivational speakers make,6196949,6196949,0.83905596,60
324585,how much money do motivational speakers make,8290307,8290307,0.8386338,61
324585,how much money do motivational speakers make,5525886,5525886,0.8383128,62
324585,how much money do motivational speakers make,1536989,1536989,0.83787066,63
324585,how much money do motivational speakers make,8516270,8516270,0.83770776,64
324585,how much money do motivational speakers make,7941122,7941122,0.8376068,65
324585,how much money do motivational speakers make,7884832,7884832,0.8376011,66
324585,how much money do motivational speakers make,6480424,6480424,0.83752275,67
324585,how much money do motivational speakers make,6170176,6170176,0.8371937,68
324585,how much money do motivational speakers make,2666931,2666931,0.8371647,69
324585,how much money do motivational speakers make,4765768,4765768,0.83709174,70
324585,how much money do motivational speakers make,4722016,4722016,0.83675325,71
324585,how much money do motivational speakers make,4139100,4139100,0.8362554,72
324585,how much money do motivational speakers make,7363143,7363143,0.8354,73
324585,how much money do motivational speakers make,509044,509044,0.8352933,74
324585,how much money do motivational speakers make,2411453,2411453,0.8350501,75
324585,how much money do motivational speakers make,4247492,4247492,0.8349756,76
324585,how much money do motivational speakers make,3860753,3860753,0.8346882,77
324585,how much money do motivational speakers make,4679746,4679746,0.83407634,78
324585,how much money do motivational speakers make,7941130,7941130,0.83381444,79
324585,how much money do motivational speakers make,2666924,2666924,0.8333997,80
324585,how much money do motivational speakers make,6196947,6196947,0.8332364,81
324585,how much money do motivational speakers make,5834487,5834487,0.83275545,82
324585,how much money do motivational speakers make,868684,868684,0.8324023,83
324585,how much money do motivational speakers make,2145895,2145895,0.83234465,84
324585,how much money do motivational speakers make,631777,631777,0.83209026,85
324585,how much money do motivational speakers make,8540011,8540011,0.8317014,86
324585,how much money do motivational speakers make,5934308,5934308,0.83160263,87
324585,how much money do motivational speakers make,8469038,8469038,0.83118355,88
324585,how much money do motivational speakers make,7363140,7363140,0.83098435,89
324585,how much money do motivational speakers make,8437890,8437890,0.83098006,90
324585,how much money do motivational speakers make,3518871,3518871,0.8309761,91
324585,how much money do motivational speakers make,5982378,5982378,0.83095944,92
324585,how much money do motivational speakers make,6490818,6490818,0.8305824,93
324585,how much money do motivational speakers make,5193217,5193217,0.82994413,94
324585,how much money do motivational speakers make,8290313,8290313,0.8296684,95
324585,how much money do motivational speakers make,5934309,5934309,0.82956314,96
324585,how much money do motivational speakers make,6249358,6249358,0.82942677,97
324585,how much money do motivational speakers make,5817038,5817038,0.82921046,98
324585,how much money do motivational speakers make,5545351,5545351,0.8290535,99
324585,how much money do motivational speakers make,8469040,8469040,0.8290471,100
324585,how much money do motivational speakers make,6426850,6426850,0.8288044,101
324585,how much money do motivational speakers make,6093053,6093053,0.8283505,102
324585,how much money do motivational speakers make,2487018,2487018,0.8281776,103
324585,how much money do motivational speakers make,4766922,4766922,0.82817733,104
324585,how much money do motivational speakers make,5535048,5535048,0.8278874,105
324585,how much money do motivational speakers make,7363142,7363142,0.82734644,106
324585,how much money do motivational speakers make,3612041,3612041,0.82730204,107
324585,how much money do motivational speakers make,1776813,1776813,0.8273007,108
324585,how much money do motivational speakers make,6480418,6480418,0.8270767,109
324585,how much money do motivational speakers make,7776586,7776586,0.826821,110
324585,how much money do motivational speakers make,6202042,6202042,0.8267758,111
324585,how much money do motivational speakers make,6023470,6023470,0.8266165,112
324585,how much money do motivational speakers make,1192928,1192928,0.826595,113
324585,how much money do motivational speakers make,3612045,3612045,0.8265865,114
324585,how much money do motivational speakers make,5593597,5593597,0.8264961,115
324585,how much money do motivational speakers make,5654808,5654808,0.8264921,116
324585,how much money do motivational speakers make,6521612,6521612,0.8264847,117
324585,how much money do motivational speakers make,5139862,5139862,0.82643425,118
324585,how much money do motivational speakers make,6155868,6155868,0.82636714,119
330975,how much would it cost to install my own wind turbine,6693239,6693239,0.9135531,0
330975,how much would it cost to install my own wind turbine,3297858,3297858,0.9129965,1
330975,how much would it cost to install my own wind turbine,6310757,6310757,0.9093765,2
330975,how much would it cost to install my own wind turbine,3297857,3297857,0.908731,3
330975,how much would it cost to install my own wind turbine,233944,233944,0.9077219,4
330975,how much would it cost to install my own wind turbine,3297856,3297856,0.9048873,5
330975,how much would it cost to install my own wind turbine,233946,233946,0.90475214,6
330975,how much would it cost to install my own wind turbine,5557976,5557976,0.90443546,7
330975,how much would it cost to install my own wind turbine,3240112,3240112,0.9034251,8
330975,how much would it cost to install my own wind turbine,4392144,4392144,0.9031649,9
330975,how much would it cost to install my own wind turbine,1598185,1598185,0.9029846,10
330975,how much would it cost to install my own wind turbine,233951,233951,0.902932,11
330975,how much would it cost to install my own wind turbine,6625469,6625469,0.9025709,12
330975,how much would it cost to install my own wind turbine,233952,233952,0.90254796,13
330975,how much would it cost to install my own wind turbine,482130,482130,0.9017338,14
330975,how much would it cost to install my own wind turbine,1637261,1637261,0.90108186,15
330975,how much would it cost to install my own wind turbine,4392147,4392147,0.9007857,16
330975,how much would it cost to install my own wind turbine,8327010,8327010,0.9004297,17
330975,how much would it cost to install my own wind turbine,3857965,3857965,0.9002179,18
330975,how much would it cost to install my own wind turbine,5393803,5393803,0.89974844,19
330975,how much would it cost to install my own wind turbine,4392141,4392141,0.8992013,20
330975,how much would it cost to install my own wind turbine,3240106,3240106,0.8991188,21
330975,how much would it cost to install my own wind turbine,5190215,5190215,0.8986571,22
330975,how much would it cost to install my own wind turbine,8541461,8541461,0.8985429,23
330975,how much would it cost to install my own wind turbine,3256084,3256084,0.89844465,24
330975,how much would it cost to install my own wind turbine,6559225,6559225,0.898147,25
330975,how much would it cost to install my own wind turbine,4392140,4392140,0.898147,26
330975,how much would it cost to install my own wind turbine,3297853,3297853,0.8977768,27
330975,how much would it cost to install my own wind turbine,3297855,3297855,0.8976911,28
330975,how much would it cost to install my own wind turbine,482131,482131,0.8973726,29
330975,how much would it cost to install my own wind turbine,5750880,5750880,0.89716303,30
330975,how much would it cost to install my own wind turbine,6310762,6310762,0.89670634,31
330975,how much would it cost to install my own wind turbine,3297860,3297860,0.8959225,32
330975,how much would it cost to install my own wind turbine,4695292,4695292,0.8959137,33
330975,how much would it cost to install my own wind turbine,5393804,5393804,0.8958707,34
330975,how much would it cost to install my own wind turbine,702096,702096,0.8956791,35
330975,how much would it cost to install my own wind turbine,5427108,5427108,0.89531946,36
330975,how much would it cost to install my own wind turbine,3256083,3256083,0.8951168,37
330975,how much would it cost to install my own wind turbine,233949,233949,0.895019,38
330975,how much would it cost to install my own wind turbine,5750875,5750875,0.8938769,39
330975,how much would it cost to install my own wind turbine,1097861,1097861,0.8931799,40
330975,how much would it cost to install my own wind turbine,233945,233945,0.8926543,41
330975,how much would it cost to install my own wind turbine,7074784,7074784,0.8924078,42
330975,how much would it cost to install my own wind turbine,233948,233948,0.8917962,43
330975,how much would it cost to install my own wind turbine,1097857,1097857,0.8915428,44
330975,how much would it cost to install my own wind turbine,8541458,8541458,0.8909968,45
330975,how much would it cost to install my own wind turbine,6625466,6625466,0.8906803,46
330975,how much would it cost to install my own wind turbine,6625463,6625463,0.89044225,47
330975,how much would it cost to install my own wind turbine,5427109,5427109,0.89022446,48
330975,how much would it cost to install my own wind turbine,6127421,6127421,0.89017594,49
330975,how much would it cost to install my own wind turbine,8327008,8327008,0.8898848,50
330975,how much would it cost to install my own wind turbine,5393805,5393805,0.88962436,51
330975,how much would it cost to install my own wind turbine,5196922,5196922,0.88902277,52
330975,how much would it cost to install my own wind turbine,4392142,4392142,0.88748246,53
330975,how much would it cost to install my own wind turbine,4695291,4695291,0.88681734,54
330975,how much would it cost to install my own wind turbine,8327012,8327012,0.8866848,55
330975,how much would it cost to install my own wind turbine,4108178,4108178,0.88666046,56
330975,how much would it cost to install my own wind turbine,1097858,1097858,0.8861065,57
330975,how much would it cost to install my own wind turbine,7074787,7074787,0.8859854,58
330975,how much would it cost to install my own wind turbine,7074783,7074783,0.8857806,59
330975,how much would it cost to install my own wind turbine,702098,702098,0.8857806,60
330975,how much would it cost to install my own wind turbine,702102,702102,0.8855573,61
330975,how much would it cost to install my own wind turbine,4695290,4695290,0.88528895,62
330975,how much would it cost to install my own wind turbine,4620919,4620919,0.88512886,63
330975,how much would it cost to install my own wind turbine,3297862,3297862,0.884661,64
330975,how much would it cost to install my own wind turbine,1598191,1598191,0.8845513,65
330975,how much would it cost to install my own wind turbine,1598186,1598186,0.8845506,66
330975,how much would it cost to install my own wind turbine,2299997,2299997,0.8844608,67
330975,how much would it cost to install my own wind turbine,702099,702099,0.8840023,68
330975,how much would it cost to install my own wind turbine,3297854,3297854,0.8839895,69
330975,how much would it cost to install my own wind turbine,1611300,1611300,0.8839496,70
330975,how much would it cost to install my own wind turbine,4620924,4620924,0.88367844,71
330975,how much would it cost to install my own wind turbine,4408867,4408867,0.8835435,72
330975,how much would it cost to install my own wind turbine,5558822,5558822,0.883461,73
330975,how much would it cost to install my own wind turbine,7624935,7624935,0.88321507,74
330975,how much would it cost to install my own wind turbine,6649849,6649849,0.8831998,75
330975,how much would it cost to install my own wind turbine,3256085,3256085,0.8830712,76
330975,how much would it cost to install my own wind turbine,3857964,3857964,0.8829147,77
330975,how much would it cost to install my own wind turbine,8327011,8327011,0.8828058,78
330975,how much would it cost to install my own wind turbine,4408865,4408865,0.88280225,79
330975,how much would it cost to install my own wind turbine,3018015,3018015,0.88250935,80
330975,how much would it cost to install my own wind turbine,803899,803899,0.882198,81
330975,how much would it cost to install my own wind turbine,4620920,4620920,0.8819949,82
330975,how much would it cost to install my own wind turbine,4695297,4695297,0.8819948,83
330975,how much would it cost to install my own wind turbine,233947,233947,0.8811277,84
330975,how much would it cost to install my own wind turbine,3390385,3390385,0.8811015,85
330975,how much would it cost to install my own wind turbine,5393808,5393808,0.8800403,86
330975,how much would it cost to install my own wind turbine,5427114,5427114,0.8800354,87
330975,how much would it cost to install my own wind turbine,3857966,3857966,0.87993616,88
330975,how much would it cost to install my own wind turbine,702103,702103,0.8798585,89
330975,how much would it cost to install my own wind turbine,7762272,7762272,0.87922156,90
330975,how much would it cost to install my own wind turbine,4896436,4896436,0.87904763,91
330975,how much would it cost to install my own wind turbine,3256086,3256086,0.878943,92
330975,how much would it cost to install my own wind turbine,6009915,6009915,0.8789207,93
330975,how much would it cost to install my own wind turbine,4108179,4108179,0.87838936,94
330975,how much would it cost to install my own wind turbine,5557979,5557979,0.877998,95
330975,how much would it cost to install my own wind turbine,1488083,1488083,0.8779233,96
330975,how much would it cost to install my own wind turbine,7871128,7871128,0.877809,97
330975,how much would it cost to install my own wind turbine,1598187,1598187,0.87771904,98
330975,how much would it cost to install my own wind turbine,233950,233950,0.87746966,99
330975,how much would it cost to install my own wind turbine,5803903,5803903,0.87745804,100
330975,how much would it cost to install my own wind turbine,4392149,4392149,0.8770275,101
330975,how much would it cost to install my own wind turbine,5750879,5750879,0.8769922,102
330975,how much would it cost to install my own wind turbine,4695296,4695296,0.87635386,103
330975,how much would it cost to install my own wind turbine,1097859,1097859,0.87628305,104
330975,how much would it cost to install my own wind turbine,5427107,5427107,0.8760394,105
330975,how much would it cost to install my own wind turbine,1488079,1488079,0.87544465,106
330975,how much would it cost to install my own wind turbine,4961288,4961288,0.8752218,107
330975,how much would it cost to install my own wind turbine,1598188,1598188,0.87481403,108
330975,how much would it cost to install my own wind turbine,5905551,5905551,0.8747572,109
330975,how much would it cost to install my own wind turbine,5190218,5190218,0.87466156,110
330975,how much would it cost to install my own wind turbine,5427113,5427113,0.8743354,111
330975,how much would it cost to install my own wind turbine,5393806,5393806,0.8741309,112
330975,how much would it cost to install my own wind turbine,3982192,3982192,0.8737967,113
330975,how much would it cost to install my own wind turbine,5427116,5427116,0.8737118,114
330975,how much would it cost to install my own wind turbine,4067693,4067693,0.8736607,115
330975,how much would it cost to install my own wind turbine,702100,702100,0.8736455,116
330975,how much would it cost to install my own wind turbine,482126,482126,0.87348366,117
330975,how much would it cost to install my own wind turbine,5427111,5427111,0.8730793,118
330975,how much would it cost to install my own wind turbine,5427112,5427112,0.87284136,119
332593,how often to button quail lay eggs,7073995,7073995,0.9169051,0
332593,how often to button quail lay eggs,8434871,8434871,0.91628444,1
332593,how often to button quail lay eggs,8091681,8091681,0.91385794,2
332593,how often to button quail lay eggs,6514781,6514781,0.9108981,3
332593,how often to button quail lay eggs,8434873,8434873,0.9090025,4
332593,how often to button quail lay eggs,6007045,6007045,0.908939,5
332593,how often to button quail lay eggs,6514779,6514779,0.90350497,6
332593,how often to button quail lay eggs,5241323,5241323,0.90185547,7
332593,how often to button quail lay eggs,6765225,6765225,0.8945863,8
332593,how often to button quail lay eggs,8021425,8021425,0.8944181,9
332593,how often to button quail lay eggs,7073993,7073993,0.89293826,10
332593,how often to button quail lay eggs,1831357,1831357,0.89094996,11
332593,how often to button quail lay eggs,8434874,8434874,0.8905624,12
332593,how often to button quail lay eggs,5241322,5241322,0.8890125,13
332593,how often to button quail lay eggs,931417,931417,0.88858825,14
332593,how often to button quail lay eggs,931415,931415,0.88684976,15
332593,how often to button quail lay eggs,6007041,6007041,0.88625765,16
332593,how often to button quail lay eggs,6765227,6765227,0.8836554,17
332593,how often to button quail lay eggs,6528411,6528411,0.8832005,18
332593,how often to button quail lay eggs,4701752,4701752,0.88303417,19
332593,how often to button quail lay eggs,329114,329114,0.88227403,20
332593,how often to button quail lay eggs,6534090,6534090,0.8820542,21
332593,how often to button quail lay eggs,6007038,6007038,0.88202155,22
332593,how often to button quail lay eggs,6007046,6007046,0.88188297,23
332593,how often to button quail lay eggs,931411,931411,0.88183165,24
332593,how often to button quail lay eggs,5257858,5257858,0.8816842,25
332593,how often to button quail lay eggs,8434869,8434869,0.8815378,26
332593,how often to button quail lay eggs,6534081,6534081,0.88152456,27
332593,how often to button quail lay eggs,5241321,5241321,0.8814774,28
332593,how often to button quail lay eggs,8749230,8749230,0.881425,29
332593,how often to button quail lay eggs,6016986,6016986,0.8812957,30
332593,how often to button quail lay eggs,7073996,7073996,0.8811519,31
332593,how often to button quail lay eggs,329112,329112,0.8805905,32
332593,how often to button quail lay eggs,5707520,5707520,0.88012975,33
332593,how often to button quail lay eggs,4431498,4431498,0.8792324,34
332593,how often to button quail lay eggs,5750018,5750018,0.8790611,35
332593,how often to button quail lay eggs,3731313,3731313,0.8784526,36
332593,how often to button quail lay eggs,5750023,5750023,0.87835157,37
332593,how often to button quail lay eggs,4614346,4614346,0.8781623,38
332593,how often to button quail lay eggs,7331782,7331782,0.8780936,39
332593,how often to button quail lay eggs,1539776,1539776,0.87806356,40
332593,how often to button quail lay eggs,5750020,5750020,0.87793815,41
332593,how often to button quail lay eggs,8749229,8749229,0.8778007,42
332593,how often to button quail lay eggs,4431500,4431500,0.87762463,43
332593,how often to button quail lay eggs,6189463,6189463,0.8775718,44
332593,how often to button quail lay eggs,1650687,1650687,0.87751657,45
332593,how often to button quail lay eggs,4701755,4701755,0.87739444,46
332593,how often to button quail lay eggs,8434872,8434872,0.87733096,47
332593,how often to button quail lay eggs,1167184,1167184,0.87730026,48
332593,how often to button quail lay eggs,6528405,6528405,0.87723523,49
332593,how often to button quail lay eggs,8749231,8749231,0.87720907,50
332593,how often to button quail lay eggs,6528407,6528407,0.8770795,51
332593,how often to button quail lay eggs,4431502,4431502,0.8769398,52
332593,how often to button quail lay eggs,1443722,1443722,0.87671554,53
332593,how often to button quail lay eggs,5975275,5975275,0.8756703,54
332593,how often to button quail lay eggs,5241326,5241326,0.8755479,55
332593,how often to button quail lay eggs,4023722,4023722,0.87528384,56
332593,how often to button quail lay eggs,8749227,8749227,0.875002,57
332593,how often to button quail lay eggs,4866233,4866233,0.87493765,58
332593,how often to button quail lay eggs,6189462,6189462,0.8748653,59
332593,how often to button quail lay eggs,7073997,7073997,0.8747219,60
332593,how often to button quail lay eggs,4431495,4431495,0.8745934,61
332593,how often to button quail lay eggs,3336841,3336841,0.8744807,62
332593,how often to button quail lay eggs,4701751,4701751,0.8743526,63
332593,how often to button quail lay eggs,4866235,4866235,0.8743026,64
332593,how often to button quail lay eggs,5750021,5750021,0.8742569,65
332593,how often to button quail lay eggs,4023721,4023721,0.8737873,66
332593,how often to button quail lay eggs,1443721,1443721,0.8737804,67
332593,how often to button quail lay eggs,6016983,6016983,0.87360394,68
332593,how often to button quail lay eggs,3156813,3156813,0.8732487,69
332593,how often to button quail lay eggs,6016984,6016984,0.8729372,70
332593,how often to button quail lay eggs,5014866,5014866,0.8729168,71
332593,how often to button quail lay eggs,6514780,6514780,0.87289387,72
332593,how often to button quail lay eggs,4431504,4431504,0.8727409,73
332593,how often to button quail lay eggs,6189464,6189464,0.872684,74
332593,how often to button quail lay eggs,3336840,3336840,0.8725244,75
332593,how often to button quail lay eggs,5975274,5975274,0.87242085,76
332593,how often to button quail lay eggs,4023725,4023725,0.87217396,77
332593,how often to button quail lay eggs,931412,931412,0.8720926,78
332593,how often to button quail lay eggs,8688114,8688114,0.87206066,79
332593,how often to button quail lay eggs,8091673,8091673,0.8718269,80
332593,how often to button quail lay eggs,4952095,4952095,0.87170714,81
332593,how often to button quail lay eggs,3731319,3731319,0.87165606,82
332593,how often to button quail lay eggs,7331779,7331779,0.8713784,83
332593,how often to button quail lay eggs,5750026,5750026,0.87128645,84
332593,how often to button quail lay eggs,5750024,5750024,0.8712698,85
332593,how often to button quail lay eggs,1324562,1324562,0.8710878,86
332593,how often to button quail lay eggs,4431497,4431497,0.8708545,87
332593,how often to button quail lay eggs,5750025,5750025,0.87074745,88
332593,how often to button quail lay eggs,329113,329113,0.8705968,89
332593,how often to button quail lay eggs,1443724,1443724,0.87049675,90
332593,how often to button quail lay eggs,6514783,6514783,0.87047946,91
332593,how often to button quail lay eggs,7073998,7073998,0.869786,92
332593,how often to button quail lay eggs,1905433,1905433,0.8697268,93
332593,how often to button quail lay eggs,4427368,4427368,0.8697255,94
332593,how often to button quail lay eggs,8091677,8091677,0.86970294,95
332593,how often to button quail lay eggs,6528408,6528408,0.8696518,96
332593,how often to button quail lay eggs,948693,948693,0.8695624,97
332593,how often to button quail lay eggs,999013,999013,0.8695469,98
332593,how often to button quail lay eggs,931413,931413,0.86947083,99
332593,how often to button quail lay eggs,4431499,4431499,0.8694673,100
332593,how often to button quail lay eggs,6616554,6616554,0.8694544,101
332593,how often to button quail lay eggs,329108,329108,0.8694019,102
332593,how often to button quail lay eggs,4431501,4431501,0.86940134,103
332593,how often to button quail lay eggs,3336842,3336842,0.8690491,104
332593,how often to button quail lay eggs,4701753,4701753,0.8689301,105
332593,how often to button quail lay eggs,4377342,4377342,0.8689233,106
332593,how often to button quail lay eggs,1905434,1905434,0.8688961,107
332593,how often to button quail lay eggs,6616553,6616553,0.8688177,108
332593,how often to button quail lay eggs,999007,999007,0.8687172,109
332593,how often to button quail lay eggs,249844,249844,0.86844367,110
332593,how often to button quail lay eggs,7331778,7331778,0.8684208,111
332593,how often to button quail lay eggs,1905439,1905439,0.8684057,112
332593,how often to button quail lay eggs,1222945,1222945,0.8684024,113
332593,how often to button quail lay eggs,5750017,5750017,0.8683566,114
332593,how often to button quail lay eggs,1167181,1167181,0.8682895,115
332593,how often to button quail lay eggs,6616552,6616552,0.8682435,116
332593,how often to button quail lay eggs,3336844,3336844,0.8682042,117
332593,how often to button quail lay eggs,5707521,5707521,0.8680421,118
332593,how often to button quail lay eggs,8021429,8021429,0.8673172,119
336901,how old is vanessa redgrave,8528679,8528679,0.8944465,0
336901,how old is vanessa redgrave,8528675,8528675,0.8914703,1
336901,how old is vanessa redgrave,8130980,8130980,0.8554752,2
336901,how old is vanessa redgrave,6096613,6096613,0.8551737,3
336901,how old is vanessa redgrave,8528680,8528680,0.8525597,4
336901,how old is vanessa redgrave,6017287,6017287,0.8500054,5
336901,how old is vanessa redgrave,6017280,6017280,0.8490566,6
336901,how old is vanessa redgrave,3330854,3330854,0.8459343,7
336901,how old is vanessa redgrave,7459686,7459686,0.8432463,8
336901,how old is vanessa redgrave,8528682,8528682,0.8418759,9
336901,how old is vanessa redgrave,6017284,6017284,0.8406811,10
336901,how old is vanessa redgrave,8528674,8528674,0.8396276,11
336901,how old is vanessa redgrave,8528677,8528677,0.83839965,12
336901,how old is vanessa redgrave,8528681,8528681,0.8378224,13
336901,how old is vanessa redgrave,8528678,8528678,0.8352683,14
336901,how old is vanessa redgrave,7836258,7836258,0.83314025,15
336901,how old is vanessa redgrave,6017286,6017286,0.83260393,16
336901,how old is vanessa redgrave,7836261,7836261,0.8286276,17
336901,how old is vanessa redgrave,2229274,2229274,0.8282944,18
336901,how old is vanessa redgrave,302494,302494,0.8276186,19
336901,how old is vanessa redgrave,7836256,7836256,0.82745993,20
336901,how old is vanessa redgrave,6096614,6096614,0.82651085,21
336901,how old is vanessa redgrave,8794741,8794741,0.824692,22
336901,how old is vanessa redgrave,8742184,8742184,0.82409835,23
336901,how old is vanessa redgrave,8740069,8740069,0.8239342,24
336901,how old is vanessa redgrave,5667161,5667161,0.8225907,25
336901,how old is vanessa redgrave,8801931,8801931,0.8219549,26
336901,how old is vanessa redgrave,2792853,2792853,0.8213451,27
336901,how old is vanessa redgrave,7836255,7836255,0.82096606,28
336901,how old is vanessa redgrave,7786880,7786880,0.8209137,29
336901,how old is vanessa redgrave,5171203,5171203,0.82090616,30
336901,how old is vanessa redgrave,445195,445195,0.82045597,31
336901,how old is vanessa redgrave,5797063,5797063,0.8201958,32
336901,how old is vanessa redgrave,5726288,5726288,0.8201474,33
336901,how old is vanessa redgrave,3330861,3330861,0.8197553,34
336901,how old is vanessa redgrave,5435197,5435197,0.81967616,35
336901,how old is vanessa redgrave,3216582,3216582,0.8193153,36
336901,how old is vanessa redgrave,2925854,2925854,0.8192118,37
336901,how old is vanessa redgrave,8225015,8225015,0.8190764,38
336901,how old is vanessa redgrave,387967,387967,0.8188745,39
336901,how old is vanessa redgrave,2667151,2667151,0.8178501,40
336901,how old is vanessa redgrave,5769226,5769226,0.8175187,41
336901,how old is vanessa redgrave,3646550,3646550,0.817499,42
336901,how old is vanessa redgrave,2494136,2494136,0.8172212,43
336901,how old is vanessa redgrave,3691738,3691738,0.8162828,44
